Latitude	Longitude	B02	B03	B04	B05	B06	B08	B11	B12	clase
4.940926618784797	-73.85192299707748	0.0216	0.0265	0.0137	0.0195	0.0085	0.0053	0.0035	0.004	agua
4.940925919248581	-73.85151897969206	0.0234	0.0273	0.0156	0.0214	0.0103	0.0093	0.0034	0.0044	agua
4.94092521946637	-73.85111496236453	0.0212	0.0256	0.0142	0.0215	0.0105	0.0066	0.0055	0.0078	agua
4.94092451943816	-73.85071094509495	0.0229	0.0264	0.016	0.023	0.0114	0.0103	0.0063	0.0061	agua
4.940523765749292	-73.85232770875405	0.0211	0.0252	0.0135	0.0191	0.0069	0.006	0.0026	0.0026	agua
4.940523066516464	-73.85192369155497	0.0204	0.0258	0.0143	0.0214	0.0103	0.0057	0.0031	0.0044	agua
4.940522367037657	-73.8515196744138	0.0258	0.0299	0.0168	0.0215	0.0112	0.0105	0.005	0.006	agua
4.940521667312873	-73.85111565733055	0.0213	0.0264	0.0147	0.0207	0.0114	0.0093	0.0051	0.0049	agua
4.940520967342112	-73.85071164030522	0.0197	0.0255	0.0126	0.0181	0.0082	0.0076	0.0017	0.0033	agua
4.940520267125373	-73.85030762333786	0.0196	0.0239	0.0129	0.019	0.0078	0.0059	0.0022	0.0032	agua
4.9401209123480605	-73.85273241994257	0.0204	0.0252	0.014	0.0184	0.0083	0.0051	0.0047	0.0031	agua
4.940120213418577	-73.85232840292986	0.0213	0.0233	0.009	0.0153	0.004	0.0	0.0025	0.0	agua
4.940119514243137	-73.85192438597502	0.0265	0.0281	0.0155	0.022	0.01	0.003	0.0065	0.0064	agua
4.940118814821737	-73.8515203690781	0.0304	0.0337	0.0215	0.028	0.0176	0.0165	0.0093	0.0086	agua
4.940118115154381	-73.85111635223909	0.0221	0.0248	0.013	0.0188	0.0065	0.008	0.0014	0.002	agua
4.940117415241068	-73.850712335458	0.0201	0.0248	0.0125	0.0193	0.0084	0.0048	0.0038	0.0016	agua
4.940116715081796	-73.85030831873488	0.0259	0.0293	0.0167	0.0221	0.0113	0.0091	0.0067	0.0058	agua
4.940116014676569	-73.84990430206973	0.022	0.0255	0.0131	0.0183	0.0091	0.0085	0.003	0.0038	agua
4.939717359954985	-73.85273311381677	0.023	0.0258	0.0123	0.0177	0.0056	0.0078	0.0012	0.0028	agua
4.939716661082867	-73.85232909704827	0.0901	0.0933	0.0789	0.0833	0.0764	0.0733	0.0708	0.0609	agua
4.939715961964813	-73.85192508033767	0.0898	0.0857	0.0671	0.0718	0.0579	0.0855	0.0513	0.0391	agua
4.9397152626008225	-73.85152106368496	0.0211	0.0233	0.0117	0.0198	0.0073	0.0081	0.0047	0.0037	agua
4.939714562990894	-73.85111704709016	0.0299	0.0325	0.0198	0.029	0.0173	0.0132	0.0105	0.0074	agua
4.939713863135029	-73.85071303055331	0.0398	0.0418	0.029	0.0362	0.0242	0.0234	0.018	0.0153	agua
4.939713163033225	-73.8503090140744	0.028	0.0318	0.0195	0.0245	0.0154	0.0175	0.0092	0.0085	agua
4.939712462685487	-73.84990499765347	0.0216	0.0256	0.0146	0.021	0.0112	0.0101	0.0029	0.0025	agua
4.939711762091812	-73.84950098129053	0.0203	0.0249	0.0124	0.0191	0.0071	0.0063	0.002	0.0027	agua
4.939314506125741	-73.85313782421571	0.1029	0.1008	0.0803	0.0838	0.0712	0.0942	0.0629	0.0484	agua
4.93931380755691	-73.85273380763357	0.0334	0.0334	0.0198	0.027	0.0182	0.0121	0.0161	0.0143	agua
4.939313108742162	-73.85232979110928	0.0917	0.0959	0.0859	0.1003	0.0952	0.0705	0.0874	0.0845	agua
4.939312409681496	-73.85192577464288	0.0637	0.0634	0.0499	0.0601	0.0515	0.0643	0.0431	0.0364	agua
4.939311710374913	-73.85152175823437	0.0228	0.026	0.0118	0.019	0.0047	0.0072	0.0019	0.0006	agua
4.9393110108224105	-73.85111774188377	0.0277	0.0349	0.0261	0.0369	0.0263	0.0119	0.0168	0.0208	agua
4.939310311023993	-73.85071372559112	0.0267	0.0307	0.0202	0.0296	0.018	0.0222	0.0112	0.0121	agua
4.9393096109796595	-73.85030970935641	0.0202	0.0247	0.0133	0.0198	0.0075	0.0058	0.0027	0.0008	agua
4.939308910689409	-73.84990569317968	0.0204	0.0247	0.0124	0.0179	0.0085	0.0062	0.0021	0.0014	agua
4.939308210153241	-73.84950167706096	0.0205	0.0244	0.0129	0.0182	0.0088	0.0063	0.0023	0.0019	agua
4.939307509371157	-73.84909766100024	0.0202	0.0252	0.0126	0.0174	0.0085	0.0074	0.0022	0.0027	agua
4.938910953665328	-73.85313851773095	0.0521	0.0663	0.0629	0.0817	0.0789	0.0392	0.0623	0.0662	agua
4.938910255153845	-73.852734501393	0.0751	0.0712	0.0526	0.0551	0.0413	0.0732	0.0377	0.0287	agua
4.938909556396462	-73.8523304851129	0.1065	0.1132	0.1034	0.1174	0.1125	0.1108	0.0991	0.0921	agua
4.938908857393183	-73.85192646889067	0.0648	0.0658	0.0487	0.0558	0.043	0.0523	0.046	0.0363	agua
4.938908158144008	-73.85152245272634	0.0721	0.0737	0.0565	0.0657	0.0535	0.0558	0.0457	0.0378	agua
4.938907458648934	-73.85111843661993	0.0454	0.0438	0.0281	0.0372	0.0232	0.0302	0.019	0.0153	agua
4.938906758907964	-73.85071442057145	0.0272	0.0302	0.0178	0.0236	0.0118	0.0117	0.0069	0.0052	agua
4.9389060589210985	-73.85031040458092	0.021	0.0252	0.0124	0.0186	0.0081	0.0089	0.0023	0.0025	agua
4.938905358688335	-73.84990638864838	0.0198	0.024	0.0127	0.018	0.0082	0.0061	0.0026	0.0029	agua
4.938904658209678	-73.84950237277383	0.0201	0.0247	0.0127	0.0184	0.0076	0.0064	0.0025	0.0008	agua
4.938508099408182	-73.85354322734047	0.0388	0.0384	0.025	0.0349	0.0217	0.0152	0.0154	0.0133	agua
4.938507401199922	-73.85313921118883	0.0395	0.0477	0.0359	0.0461	0.0361	0.0223	0.0308	0.0327	agua
4.938506702745785	-73.85273519509505	0.071	0.0736	0.0581	0.0695	0.0556	0.0664	0.047	0.0385	agua
4.938506004045769	-73.8523311790591	0.0712	0.0847	0.0799	0.0939	0.0893	0.066	0.0746	0.0738	agua
4.938505305099878	-73.85192716308103	0.095	0.1019	0.0921	0.1066	0.1003	0.0915	0.0897	0.0828	agua
4.9385046059081095	-73.85152314716088	0.0829	0.0835	0.0694	0.0773	0.07	0.0874	0.0624	0.0555	agua
4.938503906470466	-73.85111913129862	0.0486	0.0567	0.0452	0.053	0.0422	0.0414	0.0327	0.0315	agua
4.938503206786944	-73.85071511549428	0.0244	0.0273	0.0153	0.0224	0.0113	0.0132	0.0053	0.0051	agua
4.938502506857545	-73.85031109974793	0.0205	0.0255	0.013	0.0208	0.0092	0.0082	0.0027	0.003	agua
4.93850180668227	-73.84990708405954	0.0205	0.0239	0.0124	0.0192	0.0073	0.0068	0.0021	0.0036	agua
4.938104546880455	-73.85354392049685	0.0914	0.0923	0.073	0.0808	0.0673	0.0898	0.0571	0.0428	agua
4.93810384872952	-73.85313990458937	0.0406	0.0462	0.0352	0.0471	0.0368	0.0311	0.0281	0.0317	agua
4.93810315033273	-73.85273588873972	0.041	0.0489	0.0383	0.0438	0.0357	0.0418	0.0262	0.0247	agua
4.938102451690082	-73.8523318729479	0.0193	0.0253	0.0161	0.0267	0.0188	0.0037	0.0115	0.0182	agua
4.938101752801579	-73.85192785721398	0.0208	0.0302	0.0222	0.0349	0.0285	0.0119	0.0211	0.0276	agua
4.938101053667218	-73.85152384153795	0.0291	0.0386	0.0306	0.0411	0.033	0.0237	0.0243	0.025	agua
4.938100354287	-73.85111982591984	0.0224	0.0285	0.0178	0.0248	0.0159	0.0117	0.0078	0.01	agua
4.938099654660925	-73.85071581035965	0.0242	0.028	0.0153	0.0212	0.0102	0.0111	0.0042	0.0029	agua
4.9380989547889955	-73.85031179485743	0.0202	0.0247	0.0122	0.0192	0.008	0.006	0.0028	0.0032	agua
4.937701692195503	-73.85394862931707	0.1195	0.1163	0.1002	0.1113	0.1028	0.1097	0.0953	0.0821	agua
4.9377009943477335	-73.85354461359589	0.0645	0.0682	0.0542	0.0658	0.0535	0.068	0.0428	0.0369	agua
4.937700296254127	-73.85314059793252	0.0221	0.0265	0.0131	0.0215	0.0085	0.0075	0.0035	0.004	agua
4.937699597914683	-73.85273658232698	0.021	0.0256	0.0127	0.0216	0.0067	0.005	0.0031	0.0033	agua
4.937698899329403	-73.85233256677931	0.0223	0.0277	0.0148	0.0206	0.0073	0.0085	0.0029	0.0018	agua
4.937698200498286	-73.8519285512895	0.0212	0.0263	0.0137	0.0173	0.007	0.0063	0.0016	0.0011	agua
4.937697501421332	-73.85152453585759	0.0206	0.0254	0.0128	0.0185	0.0064	0.0062	0.0006	0.0024	agua
4.937696802098542	-73.8511205204836	0.021	0.0258	0.0128	0.0191	0.0087	0.0058	0.0024	0.0025	agua
4.937298139600486	-73.85394932211467	0.0871	0.0875	0.0714	0.085	0.0726	0.1142	0.0628	0.0577	agua
4.9372974418100215	-73.85354530663759	0.0126	0.0219	0.0108	0.02	0.0079	0.0	0.0041	0.0045	agua
4.937296743773741	-73.85314129121832	0.0222	0.0277	0.0148	0.0228	0.0099	0.0084	0.003	0.0039	agua
4.937296045491646	-73.8527372758569	0.022	0.0275	0.0142	0.0218	0.0102	0.0081	0.0035	0.0026	agua
4.937295346963732	-73.85233326055331	0.0214	0.0275	0.0141	0.0208	0.0071	0.0072	0.003	0.0045	agua
4.937294648190002	-73.8519292453076	0.0215	0.0266	0.0136	0.02	0.0091	0.0078	0.0046	0.0037	agua
4.9372939491704555	-73.85152523011979	0.0211	0.0258	0.0131	0.0198	0.0097	0.0071	0.0022	0.0021	agua
4.936893889267319	-73.85354599962194	0.0218	0.0275	0.014	0.0235	0.0121	0.0094	0.004	0.0031	agua
4.936893191288366	-73.85314198444676	0.0228	0.0305	0.0159	0.0257	0.0141	0.0125	0.0044	0.0046	agua
4.936892493063616	-73.85273796932941	0.0219	0.0289	0.0153	0.0248	0.0132	0.0106	0.005	0.004	agua
4.936891794593069	-73.85233395426991	0.0213	0.0264	0.014	0.0214	0.0093	0.0081	0.0032	0.0038	agua
4.936891095876726	-73.85192993926829	0.0211	0.0264	0.0137	0.0203	0.009	0.0082	0.0029	0.003	agua
4.936490336719622	-73.85354669254896	0.021	0.0269	0.0134	0.0221	0.0094	0.0085	0.0025	0.0024	agua
4.936489638797995	-73.85314267761784	0.0206	0.0256	0.0138	0.0225	0.0104	0.0088	0.0041	0.0037	agua
4.936488940630592	-73.85273866274454	0.0219	0.0289	0.0138	0.0242	0.0124	0.012	0.0045	0.004	agua
4.936488242217412	-73.85233464792911	0.0213	0.0267	0.0146	0.0213	0.0112	0.0094	0.0039	0.004	agua
4.936086086302636	-73.85314337073156	0.0211	0.0248	0.0128	0.0219	0.0093	0.0077	0.0031	0.003	agua
4.93608538819258	-73.85273935610229	0.0203	0.0251	0.0123	0.0226	0.0117	0.007	0.0032	0.0027	agua
4.934088453766636	-73.86486324938535	0.0219	0.0274	0.0149	0.0222	0.0066	0.0043	0.0036	0.0045	agua
4.93368558998393	-73.86526794997273	0.0227	0.0288	0.0156	0.0222	0.0069	0.0064	0.0029	0.0043	agua
4.933684899587082	-73.8648639350812	0.0233	0.0284	0.016	0.0224	0.0076	0.005	0.0029	0.0041	agua
4.933684208944592	-73.8644599202469	0.0237	0.0293	0.0159	0.0224	0.0082	0.0069	0.0033	0.0035	agua
4.933683518056463	-73.86405590546987	0.0232	0.0288	0.0161	0.0235	0.0093	0.0071	0.0033	0.0043	agua
4.933282725837136	-73.86567265007275	0.0253	0.0305	0.0172	0.0265	0.012	0.0089	0.0049	0.0045	agua
4.933282035742649	-73.8652686353679	0.0228	0.0276	0.0148	0.0242	0.0094	0.005	0.0043	0.003	agua
4.93328134540254	-73.86486462072027	0.0235	0.0285	0.0155	0.0268	0.0086	0.0081	0.0039	0.0042	agua
4.933280654816811	-73.86446060612988	0.0238	0.0284	0.0161	0.0279	0.0095	0.0086	0.0034	0.0059	agua
4.933279963985464	-73.86405659159675	0.0222	0.0272	0.0141	0.0255	0.0097	0.0079	0.0032	0.0028	agua
4.9332792729084955	-73.86365257712089	0.0226	0.0284	0.0154	0.0259	0.0093	0.0076	0.0029	0.0031	agua
4.9328798613263185	-73.86607734968545	0.0248	0.0324	0.0192	0.0299	0.016	0.0077	0.0081	0.0081	agua
4.93287917153415	-73.86567333516729	0.0324	0.0377	0.0246	0.0345	0.0188	0.0195	0.0105	0.0099	agua
4.932878481496382	-73.86526932070632	0.0286	0.0326	0.0194	0.0278	0.0112	0.013	0.0054	0.0065	agua
4.932877791213015	-73.86486530630256	0.0234	0.0289	0.0165	0.0269	0.0096	0.0062	0.0045	0.0051	agua
4.932877100684046	-73.86446129195606	0.0237	0.0281	0.0163	0.0258	0.0098	0.0088	0.0044	0.0071	agua
4.932876409909478	-73.86405727766682	0.023	0.0283	0.0144	0.0281	0.0116	0.0076	0.0031	0.0034	agua
4.932875718889311	-73.86365326343486	0.0214	0.0274	0.0147	0.028	0.0094	0.0084	0.0033	0.0032	agua
4.932875027623546	-73.86324924926018	0.0205	0.026	0.0135	0.0234	0.0077	0.006	0.0028	0.0039	agua
4.932874336112179	-73.86284523514284	0.0204	0.0255	0.0142	0.0229	0.0083	0.0062	0.0027	0.0036	agua
4.932476996451533	-73.86648204881087	0.0229	0.0277	0.0156	0.0217	0.0074	0.0051	0.0029	0.002	agua
4.932476306961646	-73.86607803447939	0.0228	0.0269	0.0146	0.0213	0.0091	0.0057	0.0047	0.0041	agua
4.932475617226177	-73.86567402020508	0.0215	0.0273	0.0151	0.0264	0.0086	0.0064	0.0038	0.006	agua
4.932474927245129	-73.86527000598798	0.0233	0.0293	0.0181	0.0276	0.0127	0.0084	0.0077	0.0079	agua
4.9324742370185	-73.86486599182808	0.0225	0.0282	0.0149	0.0242	0.0085	0.0078	0.0025	0.0028	agua
4.9324735465462926	-73.86446197772544	0.0227	0.0281	0.0153	0.0253	0.0098	0.0073	0.0037	0.0062	agua
4.9324728558285065	-73.86405796368007	0.0264	0.0315	0.0185	0.0287	0.0123	0.0124	0.0043	0.0076	agua
4.93247216486514	-73.86365394969195	0.0214	0.0265	0.0142	0.0268	0.0095	0.0074	0.003	0.0047	agua
4.932471473656194	-73.86324993576115	0.0206	0.0257	0.0136	0.026	0.0073	0.0066	0.0026	0.0034	agua
4.932470782201669	-73.86284592188768	0.0207	0.0261	0.0135	0.0272	0.0079	0.0063	0.0024	0.0032	agua
4.9324700905015675	-73.86244190807153	0.0215	0.0267	0.0136	0.0232	0.0084	0.0067	0.0026	0.0033	agua
4.932074131212842	-73.86688674744906	0.0235	0.0283	0.0156	0.0222	0.0077	0.005	0.0028	0.0045	agua
4.932073442025194	-73.86648273330425	0.0221	0.0279	0.015	0.0228	0.0075	0.0049	0.0033	0.0031	agua
4.932072752591986	-73.8660787192166	0.0216	0.0276	0.0148	0.0232	0.0067	0.0047	0.0022	0.004	agua
4.932072062913218	-73.86567470518614	0.0222	0.0267	0.0138	0.0237	0.0076	0.0053	0.003	0.0027	agua
4.93207137298889	-73.86527069121288	0.0218	0.0271	0.0146	0.0223	0.007	0.005	0.0018	0.0033	agua
4.932070682819002	-73.86486667729683	0.0231	0.0279	0.0145	0.023	0.008	0.0065	0.0029	0.0027	agua
4.932069992403555	-73.86446266343803	0.0217	0.028	0.0148	0.0243	0.0098	0.0075	0.0039	0.004	agua
4.9320693017425485	-73.86405864963649	0.0215	0.0275	0.0142	0.0237	0.01	0.0069	0.0031	0.0073	agua
4.932068610835983	-73.86365463589223	0.0205	0.0266	0.0138	0.0246	0.0087	0.0068	0.0028	0.005	agua
4.932067919683858	-73.86325062220527	0.0211	0.027	0.014	0.0252	0.0078	0.007	0.0021	0.0035	agua
4.932067228286176	-73.86284660857564	0.0206	0.0273	0.0138	0.0262	0.0081	0.0064	0.0025	0.0029	agua
4.9320665366429335	-73.86244259500334	0.0212	0.0264	0.0137	0.0223	0.0078	0.0067	0.0026	0.0036	agua
4.932065844754134	-73.8620385814884	0.0208	0.026	0.014	0.0223	0.0087	0.0063	0.0029	0.0055	agua
4.932065152619774	-73.86163456803087	0.0207	0.0255	0.0137	0.0228	0.0085	0.0075	0.003	0.0059	agua
4.93167126561031	-73.86729144560003	0.0226	0.029	0.0153	0.023	0.0071	0.0048	0.0024	0.0037	agua
4.93167057672486	-73.86688743164191	0.0224	0.0282	0.0154	0.023	0.007	0.0047	0.0025	0.0037	agua
4.9316698875938725	-73.86648341774094	0.0224	0.028	0.015	0.0221	0.0075	0.0051	0.0027	0.0033	agua
4.931669198217344	-73.86607940389712	0.0222	0.0274	0.0149	0.0221	0.0071	0.0056	0.0029	0.0034	agua
4.931668508595276	-73.86567539011047	0.0221	0.0288	0.0152	0.0238	0.0071	0.0062	0.0027	0.0034	agua
4.931667818727667	-73.86527137638103	0.0221	0.0281	0.0147	0.0231	0.0077	0.0065	0.0029	0.0032	agua
4.931667128614519	-73.86486736270881	0.0223	0.0288	0.0153	0.0235	0.0103	0.0074	0.0039	0.0036	agua
4.931666438255833	-73.86446334909384	0.0221	0.0284	0.0149	0.0243	0.0099	0.0078	0.003	0.0033	agua
4.931665747651608	-73.86405933553613	0.0206	0.0272	0.0142	0.0237	0.01	0.0069	0.0025	0.0049	agua
4.931665056801842	-73.86365532203567	0.0207	0.0263	0.0134	0.0232	0.0088	0.0069	0.0026	0.0043	agua
4.931664365706538	-73.86325130859255	0.0207	0.0269	0.014	0.0252	0.0079	0.0073	0.0021	0.0045	agua
4.931663674365697	-73.86284729520673	0.0223	0.0266	0.0138	0.0255	0.0083	0.0066	0.0024	0.0037	agua
4.931662982779317	-73.86244328187826	0.0212	0.0261	0.0133	0.0215	0.0079	0.0069	0.0027	0.0049	agua
4.931662290947398	-73.86203926860713	0.0203	0.0259	0.0133	0.023	0.009	0.0068	0.0025	0.0034	agua
4.931661598869941	-73.86163525539341	0.0201	0.0255	0.013	0.0223	0.0095	0.0075	0.0026	0.0048	agua
4.931660906546946	-73.8612312422371	0.0186	0.0241	0.013	0.0237	0.0107	0.0088	0.003	0.0037	agua
4.9312663331575655	-73.86648410212092	0.0222	0.0281	0.0156	0.0233	0.0073	0.0054	0.0025	0.0035	agua
4.931265643837716	-73.86608008852092	0.0226	0.0285	0.0154	0.022	0.0076	0.0054	0.0022	0.0035	agua
4.931264954272348	-73.86567607497808	0.0228	0.0282	0.0153	0.0236	0.0074	0.0064	0.0025	0.0029	agua
4.9312642644614595	-73.86527206149243	0.0232	0.0297	0.0152	0.0238	0.0086	0.0065	0.0033	0.0033	agua
4.931263574405053	-73.86486804806403	0.0221	0.0301	0.0158	0.0245	0.0107	0.008	0.0036	0.0033	agua
4.931262884103126	-73.86446403469283	0.022	0.0279	0.0149	0.025	0.0087	0.0076	0.0026	0.0032	agua
4.93126219355568	-73.86406002137892	0.0209	0.027	0.0137	0.0238	0.0102	0.0072	0.0032	0.0036	agua
4.931261502762716	-73.86365600812229	0.0211	0.0266	0.0132	0.0238	0.009	0.0068	0.0024	0.0034	agua
4.931260811724234	-73.86325199492295	0.0214	0.0255	0.0134	0.0247	0.0084	0.0065	0.0022	0.0027	agua
4.931260120440232	-73.86284798178093	0.021	0.0257	0.0133	0.0255	0.0078	0.0066	0.0025	0.0043	agua
4.931259428910713	-73.86244396869625	0.0201	0.0267	0.0132	0.0217	0.0084	0.007	0.0025	0.0046	agua
4.931258737135677	-73.86203995566896	0.0201	0.0253	0.0131	0.0229	0.0094	0.0073	0.0023	0.0024	agua
