Latitude	Longitude	B02	B03	B04	B05	B06	B08	B11	B12	clase
4.951100204281757	-73.88500335695332	0.0269	0.0387	0.0347	0.0675	0.1355	0.1675	0.1346	0.0826	vegetacion
4.95109884190653	-73.88419496478718	0.0196	0.0317	0.0216	0.0555	0.1408	0.1694	0.0984	0.051	vegetacion
4.951097478544414	-73.88338657284632	0.0204	0.0328	0.0243	0.0586	0.141	0.1841	0.1022	0.0546	vegetacion
4.951096114195407	-73.8825781811309	0.0195	0.032	0.0231	0.057	0.1423	0.1641	0.1025	0.0546	vegetacion
4.951094748859509	-73.88176978964108	0.0203	0.0332	0.0243	0.0592	0.1386	0.1591	0.1042	0.0578	vegetacion
4.951093382536727	-73.88096139837705	0.0267	0.0379	0.0323	0.0628	0.1337	0.2332	0.125	0.0776	vegetacion
4.951092015227057	-73.88015300733893	0.0252	0.0362	0.0286	0.0605	0.1395	0.1646	0.1187	0.0691	vegetacion
4.951090646930503	-73.87934461652691	0.0259	0.0368	0.0309	0.0607	0.1345	0.1712	0.1241	0.0732	vegetacion
4.951089277647068	-73.87853622594115	0.0207	0.0334	0.0239	0.0577	0.1424	0.2122	0.1054	0.0573	vegetacion
4.951087907376748	-73.87772783558181	0.0246	0.0386	0.0259	0.0633	0.164	0.1823	0.1081	0.0556	vegetacion
4.9502954683402915	-73.88662149225117	0.023	0.0344	0.0351	0.0617	0.1226	0.1982	0.1299	0.0816	vegetacion
4.950294108161779	-73.88581310061487	0.0247	0.0358	0.0356	0.0619	0.1196	0.1479	0.124	0.0818	vegetacion
4.950292746996533	-73.88500470920353	0.0235	0.0357	0.0316	0.062	0.1304	0.1611	0.1192	0.0738	vegetacion
4.950291384844558	-73.8841963180173	0.0169	0.0287	0.0185	0.0531	0.141	0.18	0.093	0.0469	vegetacion
4.950290021705851	-73.88338792705636	0.021	0.0353	0.0235	0.0619	0.1568	0.1801	0.1035	0.0536	vegetacion
4.950288657580418	-73.88257953632085	0.0196	0.0331	0.0224	0.0599	0.1426	0.188	0.1009	0.0524	vegetacion
4.950287292468258	-73.88177114581094	0.0187	0.0316	0.0223	0.0578	0.1388	0.1761	0.0965	0.0509	vegetacion
4.9502859263693715	-73.8809627555268	0.0237	0.0367	0.0268	0.0621	0.1436	0.1796	0.1137	0.0649	vegetacion
4.9502845592837605	-73.88015436546858	0.0273	0.0395	0.0337	0.0661	0.1372	0.1796	0.139	0.0852	vegetacion
4.950283191211428	-73.87934597563647	0.0257	0.0359	0.0305	0.0582	0.13	0.1522	0.1268	0.0758	vegetacion
4.949488010589038	-73.8866228423186	0.0166	0.0278	0.0226	0.0516	0.1196	0.1489	0.0943	0.0542	vegetacion
4.949486650633452	-73.88581445166206	0.0244	0.037	0.0319	0.0643	0.1376	0.1746	0.1252	0.0752	vegetacion
4.949485289691295	-73.88500606123047	0.0273	0.0382	0.0359	0.0662	0.1292	0.1495	0.1353	0.085	vegetacion
4.949483927762569	-73.88419767102398	0.0245	0.036	0.0302	0.0629	0.1355	0.1646	0.1277	0.077	vegetacion
4.9494825648472744	-73.88338928104278	0.0192	0.0326	0.0227	0.0589	0.133	0.1656	0.1007	0.0559	vegetacion
4.9494812009454145	-73.88258089128702	0.022	0.0369	0.0252	0.0646	0.1554	0.1657	0.1092	0.0576	vegetacion
4.94947983605699	-73.88177250175686	0.0229	0.0373	0.0262	0.0662	0.163	0.185	0.1104	0.0583	vegetacion
4.949478470182	-73.88096411245246	0.0252	0.0388	0.0287	0.0657	0.1565	0.1948	0.118	0.0651	vegetacion
4.948680552817772	-73.88662419216308	0.0216	0.0332	0.0308	0.058	0.1228	0.1454	0.1057	0.0645	vegetacion
4.948679193085111	-73.88581580248612	0.0294	0.0412	0.0404	0.0699	0.1308	0.1689	0.1473	0.0968	vegetacion
4.948677832366042	-73.88500741303412	0.0259	0.0373	0.0317	0.0654	0.1369	0.1688	0.1283	0.0782	vegetacion
4.9486764706605655	-73.88419902380723	0.0316	0.0431	0.0419	0.0727	0.1333	0.1585	0.1516	0.0982	vegetacion
4.948675107968683	-73.88339063480561	0.0216	0.0344	0.0257	0.0614	0.1447	0.169	0.1125	0.0622	vegetacion
4.947873095026499	-73.8866255417846	0.0188	0.0298	0.0257	0.0547	0.1246	0.169	0.1053	0.0628	vegetacion
4.947871735516763	-73.88581715308707	0.0204	0.0322	0.0282	0.0586	0.1277	0.1498	0.1135	0.0686	vegetacion
4.9478703750207815	-73.8850087646145	0.0267	0.0384	0.0351	0.0662	0.1325	0.1702	0.1345	0.0863	vegetacion
4.946932102287256	-73.80983108490604	0.032	0.0496	0.0479	0.0878	0.1586	0.2198	0.1875	0.1148	vegetacion
4.946930649328507	-73.80902271928586	0.0437	0.0673	0.0749	0.1148	0.1856	0.184	0.2703	0.179	vegetacion
4.946127568839378	-73.81144925709336	0.043	0.0701	0.0663	0.1177	0.2232	0.2072	0.2512	0.1553	vegetacion
4.9461261180905005	-73.81064089197177	0.0301	0.0472	0.0487	0.085	0.172	0.2189	0.187	0.1195	vegetacion
4.946124666355829	-73.80983252709031	0.0299	0.0516	0.0487	0.0902	0.1817	0.1468	0.1922	0.1115	vegetacion
4.946123213635365	-73.8090241624491	0.0209	0.0334	0.032	0.0628	0.1436	0.211	0.1376	0.0775	vegetacion
4.94612175992911	-73.80821579804835	0.0182	0.0303	0.0224	0.0589	0.1613	0.2066	0.1276	0.0695	vegetacion
4.945323030476741	-73.81306742608693	0.0335	0.0496	0.0345	0.0818	0.1744	0.2369	0.1315	0.0784	vegetacion
4.945321581937094	-73.81225906146443	0.0267	0.0447	0.035	0.0788	0.1836	0.2058	0.1561	0.087	vegetacion
4.945320132411813	-73.8114506970817	0.038	0.0632	0.0589	0.1067	0.2077	0.303	0.2294	0.1368	vegetacion
4.945318681900898	-73.81064233293893	0.0349	0.0624	0.0554	0.1042	0.2127	0.1946	0.2196	0.1285	vegetacion
4.945317230404351	-73.80983396903626	0.0459	0.077	0.077	0.1237	0.2227	0.279	0.2589	0.1562	vegetacion
4.945315777922174	-73.80902560537388	0.0355	0.0565	0.0567	0.0975	0.1766	0.176	0.2122	0.1297	vegetacion
4.945314324454365	-73.80821724195192	0.0491	0.0788	0.084	0.1302	0.1992	0.1728	0.2723	0.1744	vegetacion
4.94531287000093	-73.80740887877057	0.0429	0.0717	0.0663	0.1167	0.2201	0.2257	0.2424	0.1469	vegetacion
4.944518487201283	-73.81468559188639	0.0331	0.0617	0.045	0.1055	0.2632	0.4238	0.2043	0.1095	vegetacion
4.944517040870226	-73.81387722776344	0.0329	0.0572	0.0408	0.0988	0.2259	0.365	0.176	0.0999	vegetacion
4.944515593553692	-73.81306886387996	0.0342	0.0491	0.0405	0.083	0.1556	0.1662	0.151	0.0949	vegetacion
4.944514145251685	-73.8122605002361	0.0465	0.0724	0.0815	0.1255	0.1911	0.1939	0.2756	0.1847	vegetacion
4.944512695964203	-73.81145213683203	0.041	0.0704	0.0645	0.1203	0.225	0.1945	0.2546	0.1565	vegetacion
4.944511245691251	-73.81064377366792	0.049	0.0799	0.084	0.1328	0.2241	0.2911	0.2746	0.1734	vegetacion
4.944509794432828	-73.8098354107439	0.0422	0.0746	0.0686	0.1208	0.2381	0.2656	0.2502	0.1443	vegetacion
4.944508342188935	-73.80902704806016	0.0454	0.0801	0.072	0.1268	0.2522	0.2827	0.2651	0.1576	vegetacion
4.944506888959574	-73.80821868561686	0.0394	0.0659	0.0594	0.1092	0.2125	0.2752	0.2221	0.1288	vegetacion
4.944505434744749	-73.80741032341415	0.054	0.0914	0.0854	0.1481	0.2522	0.2788	0.2913	0.1789	vegetacion
4.944503979544457	-73.8066019614522	0.0546	0.0976	0.0901	0.1596	0.2815	0.269	0.2856	0.169	vegetacion
4.9437153821527255	-73.8171121183532	0.0399	0.0678	0.056	0.1096	0.2532	0.1862	0.2083	0.1201	vegetacion
4.943713939014936	-73.81630375449134	0.0334	0.0684	0.0411	0.1063	0.3323	0.4254	0.2138	0.1095	vegetacion
4.943712494891826	-73.81549539086849	0.0289	0.0447	0.036	0.0727	0.1662	0.433	0.1476	0.0856	vegetacion
4.9437110497834	-73.81468702748477	0.0302	0.0477	0.0377	0.0848	0.203	0.1707	0.1685	0.0933	vegetacion
4.9437096036896575	-73.81387866434031	0.0275	0.0481	0.0323	0.0805	0.2039	0.2886	0.1494	0.0826	vegetacion
4.943708156610601	-73.81307030143533	0.0273	0.0416	0.0318	0.0709	0.1469	0.2887	0.1274	0.0763	vegetacion
4.943706708546231	-73.81226193876998	0.04	0.061	0.0693	0.1067	0.166	0.1836	0.2362	0.1561	vegetacion
4.943705259496549	-73.81145357634438	0.0586	0.0893	0.1038	0.1482	0.2122	0.2282	0.3017	0.2008	vegetacion
4.9437038094615575	-73.81064521415875	0.0572	0.0886	0.1015	0.1482	0.2178	0.3089	0.3065	0.2046	vegetacion
4.943702358441258	-73.80983685221322	0.0505	0.0843	0.0869	0.1404	0.248	0.2588	0.2827	0.1751	vegetacion
4.943700906435651	-73.80902849050797	0.0335	0.0584	0.0513	0.0948	0.1932	0.3189	0.1914	0.1082	vegetacion
4.9436994534447365	-73.80822012904314	0.0476	0.0755	0.0833	0.1277	0.1992	0.1887	0.2555	0.1586	vegetacion
4.94369799946852	-73.80741176781892	0.0471	0.0848	0.0695	0.1326	0.2624	0.269	0.2691	0.1581	vegetacion
4.94291082685028	-73.81873027726245	0.112	0.1556	0.1808	0.2166	0.2546	0.2158	0.382	0.2449	vegetacion
4.942909385919639	-73.81792191390151	0.1442	0.1885	0.2211	0.2419	0.2585	0.4079	0.3937	0.2548	vegetacion
4.942907944003835	-73.81711355077921	0.0518	0.0909	0.0828	0.1405	0.277	0.2786	0.2688	0.1582	vegetacion
4.942906501102875	-73.81630518789572	0.0543	0.0862	0.0906	0.1436	0.2507	0.3241	0.2869	0.1813	vegetacion
4.942905057216757	-73.81549682525119	0.0335	0.0473	0.0405	0.0731	0.1485	0.2784	0.1363	0.0876	vegetacion
4.942903612345483	-73.81468846284578	0.0793	0.1126	0.1248	0.1654	0.228	0.1652	0.2959	0.2001	vegetacion
4.942902166489055	-73.81388010067968	0.0212	0.0389	0.0247	0.0707	0.1912	0.2142	0.1347	0.0698	vegetacion
4.942900719647473	-73.81307173875302	0.0191	0.0351	0.0213	0.0637	0.1783	0.2593	0.132	0.0681	vegetacion
4.942899271820741	-73.81226337706599	0.0241	0.0386	0.0348	0.0697	0.1467	0.1839	0.1515	0.0887	vegetacion
4.942897823008859	-73.81145501561875	0.0484	0.0774	0.0818	0.1286	0.208	0.2245	0.2604	0.159	vegetacion
4.942896373211828	-73.81064665441143	0.0609	0.1002	0.103	0.1601	0.2551	0.2694	0.2945	0.18	vegetacion
4.94289492242965	-73.80983829344422	0.0528	0.088	0.0876	0.1432	0.2472	0.3268	0.2867	0.1754	vegetacion
4.9428934706623275	-73.8090299327173	0.0456	0.0806	0.0717	0.1271	0.2556	0.2417	0.2569	0.1507	vegetacion
4.94289201790986	-73.80822157223079	0.0343	0.0577	0.0456	0.0922	0.2327	0.3082	0.1906	0.1066	vegetacion
4.94289056417225	-73.80741321198488	0.0437	0.07	0.0703	0.1183	0.2165	0.368	0.2604	0.1667	vegetacion
4.942106266641462	-73.82034843297603	0.0584	0.0873	0.1009	0.1423	0.2093	0.2546	0.2761	0.1893	vegetacion
4.942104827917325	-73.81954007011649	0.0567	0.0854	0.0911	0.1434	0.2275	0.2408	0.2672	0.1768	vegetacion
4.942103388208188	-73.81873170749525	0.0411	0.0555	0.0549	0.0871	0.1515	0.1545	0.1824	0.1193	vegetacion
4.942101947514051	-73.81792334511249	0.0434	0.0604	0.0638	0.0966	0.1506	0.1261	0.2035	0.1403	vegetacion
4.942100505834914	-73.81711498296838	0.0412	0.0773	0.0581	0.1165	0.2733	0.2847	0.2343	0.1307	vegetacion
4.942099063170781	-73.81630662106306	0.0512	0.0887	0.0775	0.1367	0.2732	0.3631	0.2695	0.1601	vegetacion
4.942097619521653	-73.8154982593967	0.0668	0.0938	0.1005	0.1392	0.1996	0.2178	0.2572	0.18	vegetacion
4.942096174887531	-73.81468989796947	0.0883	0.1303	0.1506	0.1955	0.2531	0.2453	0.3411	0.2266	vegetacion
4.942094729268417	-73.81388153678154	0.0199	0.0358	0.0224	0.063	0.1743	0.2763	0.1241	0.0648	vegetacion
4.942093282664311	-73.81307317583305	0.0283	0.0531	0.0375	0.0923	0.2444	0.21	0.1831	0.097	vegetacion
4.9420918350752165	-73.81226481512418	0.0326	0.0549	0.049	0.0932	0.2043	0.2615	0.1802	0.1022	vegetacion
4.942090386501133	-73.8114564546551	0.0486	0.0807	0.0803	0.132	0.2389	0.3087	0.2532	0.1493	vegetacion
4.9420889369420635	-73.81064809442596	0.0419	0.0678	0.0664	0.1092	0.1992	0.2549	0.2383	0.1514	vegetacion
4.942087486398005	-73.8098397344369	0.0541	0.0918	0.0816	0.1402	0.2778	0.3193	0.2895	0.1764	vegetacion
4.942086034868967	-73.80903137468815	0.0385	0.0697	0.0579	0.1112	0.2456	0.3025	0.2314	0.1297	vegetacion
4.942084582354944	-73.8082230151798	0.0379	0.0679	0.0507	0.1062	0.2742	0.3013	0.2293	0.1253	vegetacion
4.941301701528204	-73.82196658549361	0.0521	0.0798	0.0719	0.1148	0.2393	0.1208	0.2047	0.1291	vegetacion
4.9413002650099305	-73.82115822313595	0.0507	0.0832	0.069	0.1238	0.2744	0.2052	0.2324	0.1388	vegetacion
4.941298827506815	-73.82034986101627	0.0513	0.0857	0.0824	0.1369	0.253	0.232	0.2902	0.1773	vegetacion
4.94129738901886	-73.81954149913474	0.0564	0.0871	0.0925	0.1429	0.2201	0.3174	0.3001	0.1942	vegetacion
4.941295949546065	-73.81873313749153	0.038	0.0564	0.0567	0.0955	0.1658	0.1546	0.2104	0.135	vegetacion
4.941294509088433	-73.81792477608678	0.0547	0.0806	0.0846	0.1228	0.2017	0.1922	0.2405	0.1567	vegetacion
4.941293067645963	-73.81711641492068	0.0561	0.0943	0.0837	0.1448	0.3058	0.2769	0.288	0.1772	vegetacion
4.941291625218658	-73.81630805399337	0.0594	0.0965	0.0985	0.1572	0.2739	0.3591	0.2999	0.1977	vegetacion
4.94129018180652	-73.81549969330503	0.044	0.0649	0.0614	0.1004	0.1847	0.3327	0.1772	0.1051	vegetacion
4.94128873740955	-73.81469133285582	0.0366	0.0528	0.0448	0.082	0.1539	0.3737	0.1512	0.0905	vegetacion
4.941287292027748	-73.8138829726459	0.0327	0.0452	0.0448	0.0748	0.1451	0.2257	0.1649	0.1054	vegetacion
4.941285845661116	-73.81307461267541	0.023	0.0434	0.027	0.0757	0.2864	0.1538	0.1603	0.0812	vegetacion
4.941284398309659	-73.81226625294454	0.0436	0.0758	0.0681	0.1265	0.244	0.237	0.2394	0.1376	vegetacion
4.941282949973372	-73.81145789345346	0.0442	0.0773	0.0705	0.1268	0.2421	0.2826	0.2471	0.1425	vegetacion
4.941281500652262	-73.81064953420233	0.0613	0.0949	0.1033	0.1506	0.2546	0.2502	0.2995	0.1893	vegetacion
4.941280050346329	-73.80984117519128	0.057	0.0964	0.0883	0.1463	0.2713	0.2619	0.2832	0.1687	vegetacion
4.941278599055572	-73.80903281642051	0.0461	0.0733	0.0669	0.1164	0.2334	0.2801	0.2474	0.1493	vegetacion
4.941277146779996	-73.80822445789018	0.0429	0.0632	0.0534	0.0927	0.2208	0.347	0.2005	0.1243	vegetacion
4.940497131512441	-73.8235847348148	0.0172	0.0268	0.021	0.0486	0.1522	0.2341	0.0966	0.0496	vegetacion
4.94049569719939	-73.82277637295954	0.042	0.0585	0.0559	0.086	0.1731	0.1791	0.1412	0.0941	vegetacion
4.940494261901657	-73.82196801134192	0.0686	0.105	0.0996	0.1521	0.2919	0.2081	0.2754	0.1765	vegetacion
4.940492825619242	-73.82115964996211	0.0525	0.0886	0.0764	0.1372	0.305	0.4132	0.255	0.1557	vegetacion
4.940491388352146	-73.8203512888203	0.0485	0.0885	0.0729	0.1397	0.2803	0.3364	0.2708	0.155	vegetacion
4.940489950100371	-73.81954292791663	0.0448	0.0738	0.0688	0.119	0.2261	0.3575	0.2615	0.16	vegetacion
4.940488510863919	-73.81873456725127	0.0474	0.0714	0.0729	0.1165	0.2021	0.1861	0.2423	0.156	vegetacion
4.94048707064279	-73.8179262068244	0.0303	0.0583	0.0403	0.0929	0.2672	0.3307	0.1962	0.1047	vegetacion
4.940485629436986	-73.81711784663614	0.0539	0.0895	0.0778	0.1417	0.3466	0.3217	0.2532	0.1675	vegetacion
4.940484187246509	-73.81630948668668	0.0539	0.0776	0.0776	0.1179	0.2064	0.385	0.2059	0.1395	vegetacion
4.94048274407136	-73.81550112697619	0.0326	0.048	0.0357	0.0771	0.1605	0.2146	0.1308	0.0802	vegetacion
4.94048129991154	-73.81469276750482	0.0426	0.0546	0.0539	0.0793	0.1312	0.157	0.172	0.1205	vegetacion
4.940479854767051	-73.81388440827273	0.019	0.0309	0.0232	0.0553	0.1473	0.1603	0.1159	0.0646	vegetacion
4.940478408637894	-73.8130760492801	0.0313	0.0468	0.04	0.0757	0.1695	0.1635	0.1508	0.0899	vegetacion
4.940476961524072	-73.8122676905271	0.0429	0.0789	0.0604	0.1224	0.2817	0.3005	0.2437	0.1334	vegetacion
4.940475513425584	-73.81145933201385	0.0397	0.0731	0.0601	0.1214	0.2598	0.3136	0.2399	0.1344	vegetacion
4.940474064342433	-73.81065097374055	0.0369	0.0712	0.0513	0.1108	0.2816	0.3664	0.2302	0.1212	vegetacion
4.94047261427462	-73.80984261570735	0.0403	0.079	0.0557	0.1221	0.2971	0.3779	0.2362	0.1267	vegetacion
4.9404711632221465	-73.80903425791442	0.0462	0.0718	0.0648	0.1123	0.2213	0.3484	0.2192	0.1353	vegetacion
4.939689691394648	-73.82358615847184	0.0305	0.0503	0.0425	0.081	0.1942	0.2359	0.1502	0.0926	vegetacion
4.9396882573171315	-73.82277779759427	0.0282	0.0433	0.0348	0.0693	0.1892	0.2079	0.1341	0.0723	vegetacion
4.9396868222550925	-73.82196943695435	0.0395	0.0644	0.0596	0.1085	0.2052	0.2975	0.2088	0.1251	vegetacion
4.9396853862085335	-73.82116107655224	0.0467	0.0794	0.0695	0.1283	0.2421	0.308	0.2269	0.1344	vegetacion
4.939683949177457	-73.82035271638813	0.0318	0.0502	0.0393	0.0853	0.1876	0.3601	0.16	0.0945	vegetacion
4.9396825111618625	-73.81954435646216	0.0293	0.0475	0.0368	0.0836	0.1963	0.1834	0.1626	0.0913	vegetacion
4.9396810721617515	-73.81873599677449	0.0434	0.0648	0.0726	0.109	0.1809	0.1321	0.2784	0.1921	vegetacion
4.939679632177126	-73.8179276373253	0.0582	0.0724	0.1048	0.1258	0.1497	0.306	0.3627	0.2813	vegetacion
4.939678191207987	-73.81711927811473	0.0291	0.0443	0.0321	0.0705	0.1546	0.3154	0.124	0.072	vegetacion
4.939676749254336	-73.81631091914296	0.0357	0.052	0.041	0.0866	0.1768	0.1585	0.1432	0.0872	vegetacion
4.939675306316176	-73.81550256041017	0.0279	0.0386	0.0344	0.0611	0.1167	0.224	0.1307	0.082	vegetacion
4.939673862393507	-73.81469420191648	0.0267	0.0399	0.036	0.0678	0.1357	0.1595	0.1478	0.0913	vegetacion
4.93967241748633	-73.81388584366208	0.0332	0.0513	0.0495	0.0886	0.1662	0.1393	0.1882	0.1165	vegetacion
4.939670971594646	-73.81307748564713	0.0319	0.0485	0.0482	0.0836	0.155	0.2219	0.18	0.1135	vegetacion
4.939669524718459	-73.8122691278718	0.0476	0.0796	0.0764	0.1297	0.2409	0.2921	0.2432	0.1449	vegetacion
4.939668076857769	-73.81146077033624	0.064	0.1035	0.1063	0.167	0.2589	0.3481	0.2986	0.1893	vegetacion
4.939666628012576	-73.81065241304061	0.0399	0.07	0.0545	0.1112	0.241	0.2668	0.209	0.1163	vegetacion
4.939665178182883	-73.8098440559851	0.0558	0.0854	0.0794	0.1289	0.2381	0.3697	0.249	0.1598	vegetacion
4.939663727368692	-73.80903569916985	0.0368	0.0535	0.0499	0.0854	0.1584	0.2568	0.1887	0.1196	vegetacion
4.9388822512568415	-73.8235875818933	0.0515	0.0814	0.0771	0.1283	0.2591	0.3066	0.2343	0.1517	vegetacion
4.938880817414857	-73.82277922199327	0.0524	0.0875	0.0816	0.1362	0.2808	0.2079	0.2426	0.1517	vegetacion
4.938879382588514	-73.8219708623309	0.0313	0.0493	0.0454	0.0869	0.1787	0.2996	0.1766	0.1032	vegetacion
4.9388779467778114	-73.82116250290633	0.0299	0.0444	0.0339	0.0754	0.159	0.2362	0.1363	0.0803	vegetacion
4.938876509982751	-73.82035414371975	0.0331	0.0513	0.0423	0.091	0.1997	0.2156	0.1628	0.0952	vegetacion
4.938875072203337	-73.81954578477131	0.0287	0.045	0.0351	0.0794	0.1883	0.2342	0.1485	0.0855	vegetacion
4.9388736334395675	-73.81873742606118	0.0366	0.0618	0.0565	0.1037	0.2116	0.3149	0.2202	0.1323	vegetacion
4.938872193691444	-73.81792906758952	0.0603	0.092	0.1065	0.1533	0.219	0.1647	0.318	0.2215	vegetacion
4.938870752958971	-73.81712070935647	0.0303	0.0435	0.032	0.0729	0.1572	0.217	0.1248	0.0755	vegetacion
4.938869311242147	-73.81631235136223	0.0337	0.0475	0.0381	0.0779	0.1551	0.1888	0.1371	0.0857	vegetacion
4.9388678685409735	-73.81550399360697	0.0298	0.0447	0.0423	0.0763	0.1477	0.2047	0.1682	0.1038	vegetacion
4.938866424855453	-73.8146956360908	0.0332	0.0557	0.0502	0.0957	0.1909	0.1368	0.1908	0.1126	vegetacion
4.938864980185588	-73.81388727881392	0.0328	0.0486	0.0496	0.0822	0.147	0.2034	0.1863	0.1154	vegetacion
4.93886353453138	-73.81307892177651	0.0352	0.0558	0.051	0.0933	0.185	0.1748	0.1924	0.1156	vegetacion
4.938862087892826	-73.81227056497869	0.0444	0.0718	0.0703	0.1191	0.2089	0.221	0.2263	0.1397	vegetacion
4.938860640269932	-73.81146220842065	0.0563	0.0943	0.0911	0.1528	0.2567	0.2864	0.2758	0.1681	vegetacion
4.938859191662698	-73.81065385210255	0.0566	0.0873	0.078	0.1334	0.2512	0.2877	0.2518	0.1568	vegetacion
4.938857742071125	-73.80984549602455	0.0539	0.0898	0.0789	0.1419	0.2608	0.2488	0.2625	0.1635	vegetacion
4.938076243721274	-73.82439736423937	0.0392	0.0579	0.0644	0.0953	0.1833	0.2074	0.1752	0.1133	vegetacion
4.938074811099021	-73.82358900507923	0.0382	0.0713	0.0554	0.1145	0.2672	0.3151	0.218	0.1214	vegetacion
4.938073377492571	-73.82278064615657	0.0277	0.0538	0.035	0.0849	0.2372	0.392	0.1678	0.0858	vegetacion
4.93807194290192	-73.82197228747155	0.0351	0.0533	0.0476	0.0927	0.1754	0.3883	0.1835	0.1111	vegetacion
4.938070507327073	-73.82116392902437	0.031	0.045	0.0339	0.0751	0.1532	0.1812	0.1251	0.0781	vegetacion
4.938069070768031	-73.82035557081515	0.033	0.0468	0.0438	0.0821	0.1544	0.2101	0.1657	0.1043	vegetacion
4.938067633224795	-73.8195472128441	0.0317	0.0463	0.0427	0.0795	0.1552	0.2337	0.1636	0.1017	vegetacion
4.938066194697366	-73.81873885511133	0.0268	0.041	0.0371	0.0732	0.1669	0.2078	0.1526	0.0876	vegetacion
4.938064755185746	-73.81793049761704	0.0427	0.0687	0.0577	0.1072	0.2494	0.3516	0.2084	0.1247	vegetacion
4.938063314689937	-73.81712214036138	0.035	0.05	0.0358	0.0807	0.1782	0.2149	0.1319	0.0793	vegetacion
4.9380618732099375	-73.8163137833445	0.031	0.0442	0.0337	0.0728	0.1604	0.2244	0.13	0.0793	vegetacion
4.938060430745752	-73.81550542656657	0.0283	0.0405	0.0383	0.069	0.1306	0.1694	0.1504	0.0936	vegetacion
4.938058987297382	-73.81469707002779	0.0297	0.0443	0.0459	0.0771	0.1425	0.2177	0.1771	0.1091	vegetacion
4.9380575428648275	-73.81388871372829	0.0477	0.083	0.0734	0.1358	0.2564	0.209	0.2684	0.1608	vegetacion
4.938056097448089	-73.81308035766821	0.0343	0.0632	0.0471	0.1004	0.2497	0.178	0.2122	0.1176	vegetacion
4.938054651047172	-73.81227200184776	0.0454	0.0852	0.0693	0.1322	0.2664	0.2568	0.2518	0.1422	vegetacion
4.938053203662073	-73.81146364626709	0.0442	0.0853	0.0616	0.1299	0.3052	0.3577	0.2476	0.1342	vegetacion
4.938051755292797	-73.81065529092632	0.0462	0.0814	0.0596	0.1297	0.2965	0.3476	0.233	0.1291	vegetacion
4.938050305939345	-73.80984693582569	0.0298	0.0461	0.0338	0.0727	0.1709	0.3682	0.139	0.0802	vegetacion
4.937268803308077	-73.82439878621251	0.0382	0.0602	0.0718	0.0983	0.1646	0.2073	0.1669	0.1085	vegetacion
4.9372673709211945	-73.82359042802958	0.0424	0.0713	0.0522	0.1063	0.2435	0.3671	0.1897	0.1015	vegetacion
4.937265937550276	-73.82278207008413	0.0455	0.0843	0.0663	0.1328	0.2856	0.3449	0.2446	0.1401	vegetacion
4.937264503195318	-73.82197371237635	0.0366	0.0548	0.0466	0.0923	0.177	0.243	0.174	0.1045	vegetacion
4.937263067856328	-73.82116535490637	0.0322	0.0457	0.0358	0.0756	0.1527	0.1894	0.1281	0.0785	vegetacion
4.937261631533301	-73.82035699767437	0.028	0.0413	0.0377	0.0742	0.1463	0.1669	0.1533	0.0949	vegetacion
4.937260194226245	-73.81954864068051	0.0257	0.04	0.0337	0.0716	0.1518	0.1862	0.1389	0.0833	vegetacion
4.937258755935155	-73.81874028392495	0.0247	0.0408	0.032	0.0719	0.1708	0.1774	0.145	0.0824	vegetacion
4.937257316660038	-73.81793192740787	0.0356	0.0625	0.0498	0.1001	0.2257	0.3324	0.198	0.1127	vegetacion
4.93725587640089	-73.81712357112941	0.0353	0.0507	0.0368	0.0857	0.1881	0.1892	0.1353	0.0811	vegetacion
4.937254435157718	-73.81631521508974	0.0306	0.0451	0.0353	0.0727	0.1554	0.1999	0.1337	0.082	vegetacion
4.93725299293052	-73.81550685928904	0.0298	0.0424	0.0413	0.0704	0.1302	0.1872	0.165	0.1082	vegetacion
4.9372515497192975	-73.81469850372744	0.0269	0.041	0.0399	0.0714	0.1416	0.1556	0.1678	0.1041	vegetacion
4.937250105524053	-73.81389014840512	0.0437	0.0806	0.0637	0.1276	0.2796	0.1815	0.2551	0.1465	vegetacion
4.937248660344788	-73.81308179332227	0.0393	0.0694	0.052	0.1032	0.2573	0.317	0.2223	0.1406	vegetacion
4.937247214181505	-73.81227343847901	0.0539	0.0973	0.0803	0.1507	0.2985	0.2956	0.2835	0.1642	vegetacion
4.9372457670342005	-73.81146508387552	0.0487	0.0867	0.069	0.1367	0.289	0.3737	0.2611	0.1477	vegetacion
4.9372443189028825	-73.81065672951198	0.0307	0.0509	0.0343	0.0813	0.1989	0.3871	0.1496	0.0825	vegetacion
4.936461362874876	-73.82440020795025	0.0472	0.0795	0.0731	0.1242	0.2406	0.2693	0.2352	0.1386	vegetacion
4.936459930723363	-73.82359185074438	0.0239	0.0385	0.0335	0.0692	0.168	0.1426	0.1258	0.0694	vegetacion
4.936458497587975	-73.82278349377599	0.013	0.0194	0.0151	0.0349	0.1088	0.2127	0.0732	0.04	vegetacion
4.936457063468711	-73.82197513704526	0.0214	0.0328	0.02	0.0537	0.1784	0.1751	0.1009	0.053	vegetacion
4.936455628365575	-73.82116678055232	0.0275	0.0408	0.0334	0.0702	0.1496	0.1993	0.1394	0.0847	vegetacion
4.936454192278565	-73.82035842429738	0.025	0.0381	0.0325	0.0669	0.1367	0.1867	0.1394	0.0837	vegetacion
4.936452755207685	-73.81955006828058	0.0267	0.04	0.0359	0.0685	0.1374	0.1679	0.1469	0.0906	vegetacion
